date,content,replyCount,retweetCount,likeCount,media,cleaned,sentiment_number,sentiment_label
2020-10-18 19:10:43+00:00,GOD SAVE AMERICA https://t.co/1zDEZA3GhO,337,643,10973,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1317905463556517888/pu/img/Oa4xQkp3CWl1xB8H.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1317905463556517888/pu/pl/aAmUDCug_OrnsDh8.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1317905463556517888/pu/vid/360x640/lhy_PCy5p2qMONTI.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1317905463556517888/pu/vid/720x1280/f2tFyIAUzNb2Q1TB.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1317905463556517888/pu/vid/320x568/3_ZaMns0gQmMVH5A.mp4?tag=10', 'bitrate': 632000}], 'duration': 6.338, 'views': 816252}]",god save america,0.0,Neutral
2020-10-18 18:59:39+00:00,The forces that our for you are greater than the forces coming against you - Joel Olsteen,703,2273,19383,,forces greater forces coming joel olsteen,0.5,Positive
2020-10-18 18:33:44+00:00,"Pro-“LIFE”- eration, redemption, reparation, (attaching new tissue organically, rebuilding
Maturation:
     -  the scab over the wound, this is when you KNOW you are healed, better than ever, thicker, stronger, more fortified",297,731,8940,,pro life eration redemption reparation attaching new tissue organically rebuilding maturation scab wound know healed better ever thicker stronger fortified,0.3181818181818182,Positive
2020-10-18 18:33:15+00:00,"Stages of Healing:

The Wound: 
- acknowledging adverse impacts (societal, mental, physical, economic)
Inflammation:
    -   Analogy of white blood cell    (protectors) rushing to the site of injury, fortification, rallying in support
Proliferation",218,1251,11784,,stages healing wound acknowledging adverse impacts societal mental physical economic inflammation analogy white blood cell protectors rushing site injury fortification rallying support proliferation,0.025,Positive
2020-10-18 18:31:34+00:00,"H.E.A.L 
HOLDING EVERYBODY ACCOUNTABLE for LOVE ! -M1",400,3220,24237,,holding everybody accountable love,0.5,Positive
2020-10-18 18:18:03+00:00,I spoke to Dave Chapelle for two hours this morning.    He is our modern day Socrates,2367,16766,165745,,spoke dave chapelle two hours morning modern day socrates,0.2,Positive
2020-10-18 16:13:33+00:00,Jaden Smith Cool Tape Volume 3     I was driving this morning and saw this poster           I’m so proud of this man.  He’s one of my favorite artist and people      The world needs more super heroes like this https://t.co/8pUGn0WTGV,573,6426,62225,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Ekn78OiU8AAWPnK?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ekn78OiU8AAWPnK?format=jpg&name=large'}]",jaden smith cool tape volume driving morning saw poster proud man one favorite artist people world needs super heroes like,0.4958333333333333,Positive
2020-10-18 13:25:16+00:00,Ive always said SNL uses black people to hold other black people back         My heart goes out to Issa Rae    I’m praying for her and her family     I know that the twenty years of service that I’ve paid in the entertainment field has furthered our ability to be more successful https://t.co/kExwUVVsqv,1525,1052,16550,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EknVbckVcAEqmsp?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EknVbckVcAEqmsp?format=jpg&name=large'}]",ive always said snl uses black people hold black people back heart goes issa rae praying family know twenty years service paid entertainment field furthered ability successful,0.10416666666666667,Positive
2020-10-18 00:39:32+00:00,WRITE IN KANYE WEST https://t.co/0y1dgKth8Q,9123,11587,112178,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EkkmKSmWAAYZeDi?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EkkmKSmWAAYZeDi?format=jpg&name=large'}]",write kanye west,0.0,Neutral
2020-10-17 22:04:05+00:00,My memories are from the future,4381,32494,196295,,memories future,0.0,Neutral
2020-10-17 19:37:56+00:00,Joe Rogan said it’s cool for me to design the set for our podcast this Friday ⛷ https://t.co/9FOPjU36K3,2007,17295,194342,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EkjhIQaXgAEAA3H?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EkjhIQaXgAEAA3H?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EkjhIbuXEBI5MpD?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EkjhIbuXEBI5MpD?format=jpg&name=large'}]",joe rogan said cool design set podcast friday,0.35,Positive
2020-10-17 15:15:03+00:00,IF I WOULD PUT MYSELF IN HARMS WAY TO GET MY MASTERS   THEY WOULD PUT THEMSELVES IN HARMS WAY TO STAY THE MASTER,1114,4797,49195,,would put harms way get masters would put harms way stay master,0.0,Neutral
2020-10-16 20:50:17+00:00,Ideas happen twice   Once in your head    Once in reality  -BUJU BANTON         YEEZY IS SIMPLY A MIX OF HYPE WILLIAMS AND GEORGE LUCAS        they set the ideas in my head and now YEEZY is bringing these ideas to our physical real world in service to God,674,2386,27077,,ideas happen twice head reality buju banton yeezy simply mix hype williams george lucas set ideas head yeezy bringing ideas physical real world service god,0.06666666666666667,Positive
2020-10-16 15:50:35+00:00,TODAY IS THE FIRST DAY OF EARLY VOTING IN LOUISIANA.   VOTE KANYE https://t.co/6A9toADSYq,829,997,11594,,today first day early voting louisiana vote kanye,0.175,Positive
2020-10-16 15:47:27+00:00,I’M OFFICIALLY A WRITE-IN CANDIDATE IN THE STATE OF MARYLAND.  VOTE KANYE.    https://t.co/VVESmi75wN,2567,2673,29633,,officially write candidate state maryland vote kanye,0.0,Neutral
2020-10-16 15:46:29+00:00,"The Town Halls last night showed two different sides of America. It’s time for healing.

“He himself bore our sins” in his body on the cross, so that we might die to sins and live for righteousness; “by his wounds you have been healed.” 1 Peter 2:24",534,1182,13861,,town halls last night showed two different sides america time healing bore sins body cross might die sins live righteousness wounds healed peter,0.03409090909090909,Positive
2020-10-15 14:04:01+00:00,Thank God for the favor the increase and these YEEZY SLIIIIIIIDZZZZ ⛷ thank Billboard awards for the 9 nominations and 4 wins.  Invite me next time and I’ll pull up https://t.co/ZiqIIwI6Wp,1015,3696,42145,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1316741544884436995/pu/img/chJ2kdA7tuzjsjMz.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1316741544884436995/pu/pl/KVxw_n6fedndRmnQ.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1316741544884436995/pu/vid/720x1280/isuqWOc6ecmHY_r2.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1316741544884436995/pu/vid/360x640/QM2TleVTxOxboqX3.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1316741544884436995/pu/vid/320x568/4gKkZREZ7IA0iKbD.mp4?tag=10', 'bitrate': 632000}], 'duration': 28.568, 'views': 1161335}]",thank god favor increase yeezy sliiiiiiidzzzz thank billboard awards nominations wins invite next time pull,0.15,Positive
2020-10-15 02:10:49+00:00,Love this game https://t.co/JiB3lKfbIQ,1168,3391,45975,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EkVeSkEX0AMyMll?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EkVeSkEX0AMyMll?format=jpg&name=large'}]",love game,0.04999999999999999,Positive
2020-10-14 17:41:54+00:00,https://t.co/itT4uCNs8b         Praise God 🙏🏾 https://t.co/qsrv78ZFL9,396,940,13647,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EkTpzbLXcAIy0uJ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EkTpzbLXcAIy0uJ?format=jpg&name=large'}]",praise god,0.0,Neutral
2020-10-14 14:29:40+00:00,"At least 600 are reported dead as of yesterday in the conflict 

Deaths mount in Armenia-Azerbaijan clashes amid truce calls",774,2603,23726,,least 600 reported dead yesterday conflict deaths mount armenia azerbaijan clashes amid truce calls,-0.25,Negative
2020-10-14 05:23:48+00:00,THE WHOLE TEAM IS SO ENERGIZED THAT I HAD TO RELEASE THEME MUSIC     NAH NAH NAH https://t.co/p3NhTV11cN,2419,16114,91099,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1316248254183399424/pu/img/XskoPjeF5_RqziDj.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1316248254183399424/pu/vid/480x480/nPAwlz6Tdvvq9h73.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1316248254183399424/pu/vid/720x720/xwMB7lGqJuwPfCRb.mp4?tag=10', 'bitrate': 1280000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1316248254183399424/pu/pl/Jk5pETj9pFWML6Ha.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1316248254183399424/pu/vid/320x320/yUf39XcGL7O210WR.mp4?tag=10', 'bitrate': 432000}], 'duration': 140.14, 'views': 3218468}]",whole team energized release theme music nah nah nah,0.2,Positive
2020-10-14 04:43:36+00:00,My friend Eli’s hoodie       Love this https://t.co/75akNRvUr0,689,1950,50381,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EkQ3qmIUcAIx6jE?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EkQ3qmIUcAIx6jE?format=jpg&name=large'}]",friend eli hoodie love,0.5,Positive
2020-10-14 03:54:54+00:00,PEOLE TRIED TO TALK ME OUT OF RUNNING FOR PRESIDENT... NEVER LET WEAK CONTROLLING PEOPLE KILL YOUR SPIRIT,2699,10725,86582,,peole tried talk running president never let weak controlling people kill spirit,-0.375,Negative
2020-10-14 03:52:36+00:00,GET THE WEST WING READY !!! ... this is how I felt when I saw that Kentucky pole result 🌎🌍🌏🪐💫☄️💥🔥🇺🇸 https://t.co/k9e87MGKZL,1907,5004,45207,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1316225331494178816/pu/img/quY2fZEFzQAvZFTK.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1316225331494178816/pu/pl/7IxKjgx-rRvnbwAO.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1316225331494178816/pu/vid/720x1280/CIPfQfPJ4jtTZ4DB.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1316225331494178816/pu/vid/360x640/Otx7DZxVehSCipyD.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1316225331494178816/pu/vid/320x568/2uffpuxE7APeR9-7.mp4?tag=10', 'bitrate': 632000}], 'duration': 13.567, 'views': 1698762}]",get west wing ready felt saw kentucky pole result,0.2,Positive
2020-10-13 20:53:07+00:00,Thai horn melon https://t.co/BALbqpuwMg,1402,3221,44685,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1316119770001887232/pu/img/0j4p9jLSnYR5FVqV.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1316119770001887232/pu/vid/320x568/9HNbld7KV0WXdvm6.mp4?tag=10', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1316119770001887232/pu/pl/1v9ePNUP5dn54vJV.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1316119770001887232/pu/vid/360x640/F83ZFVKAj-_R9KwC.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1316119770001887232/pu/vid/720x1280/z9DLhZxDiyBXu0mS.mp4?tag=10', 'bitrate': 2176000}], 'duration': 7.573, 'views': 1994128}]",thai horn melon,0.0,Neutral
2020-10-13 18:48:55+00:00,"My condolences to the family and the people of Manchester, Tennessee who lost their dedicated Mayor, Lonnie Norman to COVID-19.",248,1213,23923,,condolences family people manchester tennessee lost dedicated mayor lonnie norman covid,0.0,Neutral
2020-10-13 18:02:49+00:00,EARLY VOTING STARTS TODAY IN KENTUCKY     VOTE KANYE     https://t.co/UUB5pOT1OM,1088,1302,14821,,early voting starts today kentucky vote kanye,0.1,Positive
2020-10-12 22:27:07+00:00,Friends writing me in ⛷ https://t.co/7GVXzYoHjt,1443,1440,28110,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EkKX5gKU8AEK1Q9?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EkKX5gKU8AEK1Q9?format=jpg&name=large'}]",friends writing,0.0,Neutral
2020-10-12 22:06:49+00:00,"I stand with my Nigerian brothers and sisters to end police brutality, the government must answer to the peoples cries #EndPoliceBrutalityinNigeria",4185,83580,152394,,stand nigerian brothers sisters end police brutality government must answer peoples cries endpolicebrutalityinnigeria,0.0,Neutral
2020-10-12 21:30:33+00:00,https://t.co/ZURvTEW9ee  we stepping out on faith https://t.co/ypQfooB35w,2541,7965,46277,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1315766508954427392/pu/img/X9NmjRnrH6bg0MPj.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1315766508954427392/pu/pl/OlE7mSMqlmcvlV0N.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1315766508954427392/pu/vid/1280x720/ESMIjn2WvOxCTlX7.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1315766508954427392/pu/vid/640x360/b9NXBdDsbeL_nYbk.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1315766508954427392/pu/vid/480x270/RB4_EuCbAY2_Asie.mp4?tag=10', 'bitrate': 256000}], 'duration': 82.453, 'views': 1829035}]",stepping faith,0.0,Neutral
2020-10-12 15:53:18+00:00,I love UZI         I be saying the same thing about Steve Jobs    I be feeling just like UZI,1189,13996,129993,,love uzi saying thing steve jobs feeling like uzi,0.5,Positive
2020-10-12 15:49:21+00:00,Black babies lives matter      1000 black children are aborted daily     👀,5940,15198,98229,,black babies lives matter 1000 black children aborted daily,-0.1111111111111111,Negative
2020-10-12 15:48:54+00:00,Would love to go on Joe Rogan’s podcast LIVE this week      I have my team trying to get your number    Joe I’m in Calabassas   Let’s do this my friend ⛷ https://t.co/OCyqWlHaNH,2395,11744,113765,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1315680588481798145/pu/img/V_6BE00iZHHnWRXu.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1315680588481798145/pu/pl/jZGwTvEAQHfVEefJ.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1315680588481798145/pu/vid/640x360/kfkwSlOvJ9C7C22L.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1315680588481798145/pu/vid/480x270/oblKOO97ik4LMOkG.mp4?tag=10', 'bitrate': 256000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1315680588481798145/pu/vid/1280x720/q3vxdpSyL1Klq75-.mp4?tag=10', 'bitrate': 2176000}], 'duration': 75.407, 'views': 2722878}]",would love joe rogan podcast live week team trying get number joe calabassas let friend,0.3181818181818182,Positive
2020-10-12 14:50:56+00:00,Congratulations to the LA Lakers on winning the NBA championship!! Kobe‘s and Gigi’s spirit are alive and I know they’re smiling down on us. LeBron you told us you would win this championship for Kobe and you didn’t let our boy down. 🕊🕊 https://t.co/viab1PNshp,551,12296,109115,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EkIvfqEU0AMAvPa?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EkIvfqEU0AMAvPa?format=jpg&name=large'}]",congratulations lakers winning nba championship kobe gigi spirit alive know smiling lebron told would win championship kobe let boy,0.4666666666666666,Positive
2020-10-09 03:27:56+00:00,Friends writing me in 🕊 https://t.co/bC4NvFBWB5,15000,9328,104637,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Ej22ZbjVoAAjWiD?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ej22ZbjVoAAjWiD?format=jpg&name=large'}]",friends writing,0.0,Neutral
2020-10-09 03:26:35+00:00,KANYE 2020 VISION PURPLE HAT SOLD THE MOST BY FAR        PRAISE GOD      THANKS YOU GUYS FOR YOUR SUPPORT https://t.co/I6Uj8qrntQ,1010,1171,23546,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Ej22F1iU0AAJGfM?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ej22F1iU0AAJGfM?format=jpg&name=large'}]",kanye 2020 vision purple hat sold far praise god thanks guys support,0.15000000000000002,Positive
2020-10-08 16:17:45+00:00,"From $53 million in debt to a net worth of $5 billion in 4 years. Thank you, Jesus. I know I fall short, but I repent. I am fully in service to our Lord and Savior Jesus Christ. We are building schools of the future. Thank God for providing the increase. https://t.co/BwEitkOdqD",2424,11105,80882,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/Ej0dATTX0AUv3Nv?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ej0dATTX0AUv3Nv?format=jpg&name=large'}]",million debt net worth billion years thank jesus know fall short repent fully service lord savior jesus christ building schools future thank god providing increase,0.075,Positive
2020-10-08 05:09:57+00:00,They had to get the merch first https://t.co/8gBTw6g6Jq https://t.co/6R0aJ6YGjJ,3522,14278,117157,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1314070489132863490/pu/img/pKpEcioCpLAsudpj.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1314070489132863490/pu/vid/360x708/o7UGn_vypjkoYbdc.mp4?tag=10', 'bitrate': 832000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1314070489132863490/pu/pl/SFN5ZVx81HBCi5SD.m3u8?tag=10', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1314070489132863490/pu/vid/488x960/kj7zmfwKWWYxTbJO.mp4?tag=10', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1314070489132863490/pu/vid/320x628/2AMOa0sUoA_HjYk7.mp4?tag=10', 'bitrate': 632000}], 'duration': 12.612, 'views': 5697562}]",get merch first,0.25,Positive
